enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,0,0,0.0,1.0,3.021214373923649e-15,0.38846404903360304,0.3366137943193817
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,1,4,0.0006008148193359375,0.9999999999999998,-1.333784209685075e-15,0.39493675279935075,0.34423472236434527
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,2,10,0.0017747879028320312,1.0,3.065128453217454e-15,0.34263828721281564,0.4143129525548951
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,3,17,0.0033969879150390625,0.9999999999999998,-7.836702065606962e-16,0.326889741733475,0.4296053802953943
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,4,26,0.0054168701171875,1.0,-4.257078828814213e-16,0.29514299378439934,0.43040873798529494
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,5,38,0.011417865753173828,1.0,-1.8184741966439228e-15,0.306332558205947,0.5034951911972101
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,6,50,0.01574993133544922,1.0,-8.801970499518749e-16,0.37252862790186675,0.5304095527421301
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,7,64,0.022607803344726562,1.0,-1.0410819647773645e-15,0.35023188638213254,0.5623016503472779
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,8,78,0.029906749725341797,1.0,-7.80554334492213e-16,0.3871408539928,0.5694781402779863
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,9,95,0.060361623764038086,1.0,1.5589962460087819e-15,0.3524810473582667,0.5767280852584379
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,10,111,0.07106757164001465,0.9999999999999996,-4.678045404415079e-15,0.2985282765917775,0.5805223692241539
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,11,126,0.08307051658630371,1.0,-7.524661599884249e-16,0.3378672210366294,0.5818012646834468
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,12,143,0.11323952674865723,1.0,-2.258501756346295e-15,0.3481527261850609,0.5819548946546359
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,13,166,0.13184762001037598,0.999999999999999,-1.3173955262634859e-15,0.33582786017081484,0.582441882215994
twolocal,zipf_0.1,twolocal,renyi,3,0,1,1,14,191,0.17136669158935547,1.0,8.374025112493905e-16,0.33208666254935093,0.582453161099761
